inmobiliaria_nombre,inmobiliaria_imagen,proyecto_nombre,proyecto_etapa,proyecto_precio,proyecto_direccion,proyecto_link,proyecto_imagen,proyecto_distrito,ubigeo_id
CONSTRUCTORA ATLAS,https://e.nexoinmobiliario.pe/customers/constructora-atlas/logo-550-20240726115049.png,LAS DOÑAS,En Construcción,803975,jr doña catalina 351 357,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3411-las-donas-santiago-de-surco-lima-lima-constructora-atlas,https://e.nexoinmobiliario.pe/customers/constructora-atlas/3411-las-donas/departamentos-santiago-de-surco-66a174f2d8ae1_xm.jpg,Santiago De Surco,150140
FORTEM GESTORA INMOBILIARIA,https://e.nexoinmobiliario.pe/customers/fortem-gestora-inmobiliaria-sac/logo-549-20240722115859.png,VIA CADIZ,En Planos,646000, Jirón El Cádiz 291,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3412-via-cadiz-santiago-de-surco-lima-lima-fortem-gestora-inmobiliaria,https://e.nexoinmobiliario.pe/customers/fortem-gestora-inmobiliaria-sac/3412-via-cadiz/departamentos-santiago-de-surco-66ad56fe0faeb_xm.jpg,Santiago De Surco,150140
IMAGINA,https://e.nexoinmobiliario.pe/customers/inversiones-inmobiliarias-del-peru-s-a/logo-186-20240103165124.jpg,Concepto Unity Park,En Planos,339374,Avenida caminos del inca 2090,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3413-concepto-unity-park-santiago-de-surco-lima-lima-imagina,https://e.nexoinmobiliario.pe/customers/inversiones-inmobiliarias-del-peru-s-a/3413-concepto-unity-park/departamentos-santiago-de-surco-66bf8775e2ace_xm.jpg,Santiago De Surco,150140
ENACORP,https://e.nexoinmobiliario.pe/customers/enacorp/logo-171-20231027061802.jpg,AZUL CONDOMINIO,En Planos,375000,"Peña Rivera 400, 15049",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3430-azul-condominio-santiago-de-surco-lima-lima-enacorp,https://e.nexoinmobiliario.pe/customers/enacorp/3430-azul-condominio/departamentos-santiago-de-surco-66bf99ac9d8f7_xm.jpg,Santiago De Surco,150140
AM&M GRUPO INMOBILIARIO,https://e.nexoinmobiliario.pe/customers/am-m-contruciones-s-a-c/logo-554-20240816130910.jpeg,PEDRO VENTURO,Entrega Inmediata,574574,av. pedro venturo 332,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3436-pedro-venturo-santiago-de-surco-lima-lima-am-m-grupo-inmobiliario,https://e.nexoinmobiliario.pe/customers/am-m-contruciones-s-a-c/3436-pedro-venturo/departamentos-santiago-de-surco-66c76bc0a84ef_xm.jpg,Santiago De Surco,150140
VARTEL CONSTRUCTORA INMOBILIARIA,https://e.nexoinmobiliario.pe/customers/vartel-constructora-inmobiliaria-s-a/logo-448-20240109123446.jpg,LAS MORAS,En Planos,649194,"Calle Alcalá 468, Urb. Residencial La Castellana, distrito de Santiago de Surco, La Castellana, Santiago de Surco",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3444-las-moras-santiago-de-surco-lima-lima-vartel-constructora-inmobiliaria,https://e.nexoinmobiliario.pe/customers/vartel-constructora-inmobiliaria-s-a/3444-las-moras/departamentos-santiago-de-surco-672e78f41defa_xm.jpg,Santiago De Surco,150140
CONFORTA INMOBILIARIA,https://e.nexoinmobiliario.pe/customers/desarrolla-consultora-inmobiliaria-sac/logo-372-20231027061809.jpg,Arcadia,En Planos,657921,Calle fortaleza de paramonga 239 surco,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3451-arcadia-santiago-de-surco-lima-lima-conforta-inmobiliaria,https://e.nexoinmobiliario.pe/customers/desarrolla-consultora-inmobiliaria-sac/3451-amara/departamentos-santiago-de-surco-66ccf77f818a8_xm.jpg,Santiago De Surco,150140
CONFORTA INMOBILIARIA,https://e.nexoinmobiliario.pe/customers/desarrolla-consultora-inmobiliaria-sac/logo-372-20231027061809.jpg,Bosco,En Planos,503692,calle Miguel Aljovin 850 - 854 Surco,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3456-bosco-santiago-de-surco-lima-lima-conforta-inmobiliaria,https://e.nexoinmobiliario.pe/customers/desarrolla-consultora-inmobiliaria-sac/3456-bosco/departamentos-santiago-de-surco-66d76de73976a_xm.jpg,Santiago De Surco,150140
CISSAC,https://e.nexoinmobiliario.pe/customers/corporacion-inmobiliaria-sudamericana-s-a-c/logo-19-20231027061758.jpg,Casaparq Monterrico III - View,En Planos,499000,Cruce de Cristobal de Peralta norte esquina con Jerónimo de Aliaga norte Chacarilla,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3464-casaparq-monterrico-iii-view-santiago-de-surco-lima-lima-cissac,https://e.nexoinmobiliario.pe/customers/corporacion-inmobiliaria-sudamericana-s-a-c/3464-casaparq-monterrico-iii-view/departamentos-santiago-de-surco-6706d03938d3a_xm.jpg,Santiago De Surco,150140
MAKE INMOBILIARIA,https://e.nexoinmobiliario.pe/customers/make-inmobiliaria/logo-557-20240911114102.png,MONTE SIERPE,En Construcción,611884,Calle Monte sierpe 106,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3477-monte-sierpe-santiago-de-surco-lima-lima-make-inmobiliaria,https://e.nexoinmobiliario.pe/customers/make-inmobiliaria/3477-monte-sierpe/departamentos-santiago-de-surco-671c159f2f3b0_xm.jpg,Santiago De Surco,150140
INMOBILIARIA HUANWIL,https://e.nexoinmobiliario.pe/customers/inmobiliaria-huanwil-sa/logo-558-20241003120946.png,MORE,En Planos,301926,"Av. Circunvalación del Golf los Incas 170, Santiago de Surco 15023",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3480-more-santiago-de-surco-lima-lima-inmobiliaria-huanwil,https://e.nexoinmobiliario.pe/customers/inmobiliaria-huanwil-sa/3480-more/departamentos-santiago-de-surco-671828e58aaca_xm.jpg,Santiago De Surco,150140
GRUPO CHACARILLA SUR,https://e.nexoinmobiliario.pe/customers/grupo-chacarilla-sur/logo-478-20240207131648.jpg,GARDEN HOMES,En Planos,559650,Jiron Madreselva 267,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3481-garden-homes-santiago-de-surco-lima-lima-grupo-chacarilla-sur,https://e.nexoinmobiliario.pe/customers/grupo-chacarilla-sur/3481-garden-homes/departamentos-santiago-de-surco-66eaeec1d90eb_xm.jpg,Santiago De Surco,150140
DOMUN INMOBILIARIA,https://e.nexoinmobiliario.pe/customers/domun-inmobiliaria-sac/logo-555-20240822163508.png,Parque Gardenias 2,En Planos,559650, Jr. Los Alguaciles 126 - 136,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3489-parque-gardenias-2-santiago-de-surco-lima-lima-domun-inmobiliaria,https://e.nexoinmobiliario.pe/customers/domun-inmobiliaria-sac/3489-parque-gardenias-2/departamentos-santiago-de-surco-66f186203ff43_xm.jpg,Santiago De Surco,150140
INMGENIO,https://e.nexoinmobiliario.pe/customers/grupo-inmobiliario-inmgenio/logo-297-20241106140401.jpg,Ingreen,En Planos,503685,jr. jaracanda 184,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3496-ingreen-santiago-de-surco-lima-lima-inmgenio,https://e.nexoinmobiliario.pe/customers/grupo-inmobiliario-inmgenio/3496-ingreen/departamentos-santiago-de-surco-66f41dce42db0_xm.jpg,Santiago De Surco,150140
URBALIMA,https://e.nexoinmobiliario.pe/customers/urbalima/logo-439-20231027061811.jpg,ASCEND,En Planos,337332,Marginal de la Selva 110,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3511-ascend-santiago-de-surco-lima-lima-urbalima,https://e.nexoinmobiliario.pe/customers/urbalima/3511-ascend/departamentos-santiago-de-surco-6744ad8e46e3d_xm.jpg,Santiago De Surco,150140
QUARK GRUPO INMOBILIARIO,https://e.nexoinmobiliario.pe/customers/ingocasa/logo-10-20240522162504.png,Aliaga 491,En Planos,499581,Jirón Jerónimo de Aliaga Sur 491,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3525-aliaga-491-santiago-de-surco-lima-lima-quark-grupo-inmobiliario,https://e.nexoinmobiliario.pe/customers/ingocasa/3525-aliaga-491/departamentos-santiago-de-surco-6713f12beed42_xm.jpg,Santiago De Surco,150140
CONSTRUCTORA ATLAS,https://e.nexoinmobiliario.pe/customers/constructora-atlas/logo-550-20240726115049.png,KENKO II,En Planos,589580,jr kenko 300 ,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3534-kenko-ii-santiago-de-surco-lima-lima-constructora-atlas,https://e.nexoinmobiliario.pe/customers/constructora-atlas/3534-kenko-ii/departamentos-santiago-de-surco-671ffdbb10fd4_xm.jpg,Santiago De Surco,150140
EE INMOBILIARIA,https://e.nexoinmobiliario.pe/customers/espacios-y-estructuras-inmobiliarias-s-a-c/logo-366-20231027061809.jpg,Navarra 360,En Planos,466375,"Jirón Navarra 360, Surco ",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3540-navarra-360-santiago-de-surco-lima-lima-ee-inmobiliaria,https://e.nexoinmobiliario.pe/customers/espacios-y-estructuras-inmobiliarias-s-a-c/3540-navarra-360/departamentos-santiago-de-surco-6764974e97c06_xm.jpg,Santiago De Surco,150140
AVENIR GRUPO INMOBILIARIO,https://e.nexoinmobiliario.pe/customers/avenir-grupo-inmobiliario/logo-74-20231027061800.jpg,PARKVIEW,En Planos,494000,Jirón Manuel Herrera Pomareda 240,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3553-parkview-santiago-de-surco-lima-lima-avenir-grupo-inmobiliario,https://e.nexoinmobiliario.pe/customers/avenir-grupo-inmobiliario/3553-parkview/departamentos-santiago-de-surco-676354aff06c5_xm.jpg,Santiago De Surco,150140
FAMPAR INMOBILIARIA,https://e.nexoinmobiliario.pe/customers/fampar-inmobiliaria/logo-568-20241107231718.png,Juan de Rada 348,En Construcción,582036,Jr. Juan de Rada 348,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3556-juan-de-rada-348-santiago-de-surco-lima-lima-fampar-inmobiliaria,https://e.nexoinmobiliario.pe/customers/fampar-inmobiliaria/3556-juan-de-rada-348/departamentos-santiago-de-surco-673fa0b09941c_xm.jpg,Santiago De Surco,150140
CANNY ARQUITECTOS,https://e.nexoinmobiliario.pe/customers/canny-arquitectos/logo-573-20241123225618.jpeg,Toquepala 162,Entrega Inmediata,1073565,"Ca. Toquepala 162, Santiago de Surco 15019",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3583-toquepala-162-santiago-de-surco-lima-lima-canny-arquitectos,https://e.nexoinmobiliario.pe/customers/canny-arquitectos/3583-toquepala-162/departamentos-santiago-de-surco-673e081a191cc_xm.jpg,Santiago De Surco,150140
TER INMOBILIARIA,https://e.nexoinmobiliario.pe/customers/ter-inmobiliaria/logo-393-20231027061810.jpg,PACIFICO 299,En Planos,809016,Calle Mar Caribe 188,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3595-pacifico-299-santiago-de-surco-lima-lima-ter-inmobiliaria,,Santiago De Surco,150140
PISONAY INMOBILIARIA,https://e.nexoinmobiliario.pe/customers/the-pisonay-company-s-a-c/logo-441-20231027061811.jpg,HELIANA,En Planos,787963,Jr. Manuel Vicente Villarán 208,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3612-heliana-santiago-de-surco-lima-lima-pisonay-inmobiliaria,https://e.nexoinmobiliario.pe/customers/the-pisonay-company-s-a-c/3612-heliana/departamentos-santiago-de-surco-6754d457ed19f_xm.jpg,Santiago De Surco,150140
REAL INMOBILIARIA,https://e.nexoinmobiliario.pe/customers/real-edificaciones-sac/logo-288-20231108150924.jpg,Principal 775,Entrega Inmediata,304990,Av. Principal 775,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2029-principal-775-surquillo-lima-lima-real-inmobiliaria,https://e.nexoinmobiliario.pe/customers/real-edificaciones-sac/2029-principal-775/departamentos-surquillo-6113126df0c59_xm.jpg,Surquillo,150141
LIDER,https://e.nexoinmobiliario.pe/customers/wr-s-a/logo-46-20231027061759.jpg,FLOW LIVING APARTMENTS,Entrega Inmediata,328700,Av. Tomás Marsano 392,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2097-flow-living-apartments-surquillo-lima-lima-lider,https://e.nexoinmobiliario.pe/customers/wr-s-a/2097-flow-living-apartments/departamentos-surquillo-666ccbf581f12_xm.jpg,Surquillo,150141
TER INMOBILIARIA,https://e.nexoinmobiliario.pe/customers/ter-inmobiliaria/logo-393-20231027061810.jpg,Morar,En Construcción,407000,Av. Tomas Marsano 2273,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2241-morar-surquillo-lima-lima-ter-inmobiliaria,https://e.nexoinmobiliario.pe/customers/ter-inmobiliaria/2241-morar/departamentos-surquillo-62852b29507eb_xm.jpg,Surquillo,150141
REAL INMOBILIARIA,https://e.nexoinmobiliario.pe/customers/real-edificaciones-sac/logo-288-20231108150924.jpg,Mate,En Construcción,295000,Av. Principal 497,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2313-mate-surquillo-lima-lima-real-inmobiliaria,https://e.nexoinmobiliario.pe/customers/real-edificaciones-sac/2313-mate/departamentos-surquillo-6140c47669eab_xm.jpg,Surquillo,150141
LA VENTUROSA,https://e.nexoinmobiliario.pe/customers/la-venturosa-sa/logo-13-20231027061757.jpg,Edificio Altaurora,Entrega Inmediata,383230,Tomas marsano 1921,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2385-edificio-altaurora-surquillo-lima-lima-la-venturosa,https://e.nexoinmobiliario.pe/customers/la-venturosa-sa/2385-edificio-altaurora/departamentos-surquillo-6762017e99bbf_xm.jpg,Surquillo,150141
QUALIS INMOBILIA,https://e.nexoinmobiliario.pe/customers/qualis-inmobilia/logo-361-20231027061809.jpg,QUALIS | PARQUE LAS ORQUIDEAS,En Construcción,572070,Calle Arturo Duray 194,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2453-qualis-parque-las-orquideas-surquillo-lima-lima-qualis-inmobilia,https://e.nexoinmobiliario.pe/customers/qualis-inmobilia/2453-qualis-parque-las-orquideas/departamentos-surquillo-6717ea153fcc6_xm.jpg,Surquillo,150141
VITAIN,https://e.nexoinmobiliario.pe/customers/gerencia-de-proyectos-lopez-s-a-c/logo-117-20231027061800.jpg,Edificio Nitoa 4,Entrega Inmediata,500000,Av. Andrés Aramburú 962,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2470-edificio-nitoa-4-surquillo-lima-lima-vitain,https://e.nexoinmobiliario.pe/customers/gerencia-de-proyectos-lopez-s-a-c/2470-edificio-nitoa-4/departamentos-surquillo-654be7285d742_xm.jpg,Surquillo,150141
INHOUSE,https://e.nexoinmobiliario.pe/customers/inhouse/logo-244-20231027061804.jpg,TOP 818,En Construcción,329177,Av principal 818,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2583-top-818-surquillo-lima-lima-inhouse,https://e.nexoinmobiliario.pe/customers/inhouse/2583-top-818/departamentos-surquillo-62b3a10ae2608_xm.jpg,Surquillo,150141
VIENNA GRUPO INMOBILIARIO,https://e.nexoinmobiliario.pe/customers/vienna-constructores-sa/logo-209-20231027061803.jpg,Nueva Aurora 3,En Construcción,451900,Av. Sergio Bernales 460,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2614-nueva-aurora-3-surquillo-lima-lima-vienna-grupo-inmobiliario,https://e.nexoinmobiliario.pe/customers/vienna-constructores-sa/2614-nueva-aurora-3/departamentos-surquillo-65d61e5636e27_xm.jpg,Surquillo,150141
ABRIL GRUPO INMOBILIARIO,https://e.nexoinmobiliario.pe/customers/abril-grupo-inmobiliario-ft/logo-426-20240917125426.jpg,Arándanos - Aramburú,En Construcción,410929,Av. Aramburú 1160 ,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2626-arandanos-aramburu-surquillo-lima-lima-abril-grupo-inmobiliario,https://e.nexoinmobiliario.pe/customers/abril-grupo-inmobiliario-ft/2626-arandanos-aramburu/departamentos-surquillo-62bdd3d2424da_xm.jpg,Surquillo,150141
GREAL INVERSIONES,https://e.nexoinmobiliario.pe/customers/greal-inversiones-sac/logo-464-20240912115201.png,LIV DURAND,Entrega Inmediata,535000,CALLE  FELIPE DURAND 153,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2667-liv-durand-surquillo-lima-lima-greal-inversiones,https://e.nexoinmobiliario.pe/customers/greal-inversiones-sac/2667-liv-durand/departamentos-surquillo-630000aa761b0_xm.jpg,Surquillo,150141
HL DESARROLLOS INMOBILIARIOS,https://e.nexoinmobiliario.pe/customers/hpc-di/logo-474-20241002172403.png,SQ Work & Living Apartments,En Construcción,343492,Av.  Paseo de la República 4117,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2671-sq-work-living-apartments-surquillo-lima-lima-hl-desarrollos-inmobiliarios,https://e.nexoinmobiliario.pe/customers/hpc-inmobiliaria/2671-sq-work-living-apartments/departamentos-surquillo-62fdcbba5e21f_xm.jpg,Surquillo,150141
GRUPO LAR,https://e.nexoinmobiliario.pe/customers/grupo-lar/logo-225-20231027061803.jpg,DISTRITO 34 - ETAPA 2,En Construcción,342500,Av. República de Panamá 4077,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2725-distrito-34-etapa-2-surquillo-lima-lima-grupo-lar,https://e.nexoinmobiliario.pe/customers/grupo-lar/2725-distrito-34-etapa-2/departamentos-surquillo-67210570741c7_xm.jpg,Surquillo,150141
DESARROLLADORA,https://e.nexoinmobiliario.pe/customers/desarrolladora/logo-43-20231027061759.jpg,DORUÉ,En Construcción,330000,"Av. Domingo Orué 230, Surquillo",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2780-dorue-surquillo-lima-lima-desarrolladora,https://e.nexoinmobiliario.pe/customers/desarrolladora/2780-dorue/departamentos-surquillo-66171d2a4d646_xm.jpg,Surquillo,150141
TALE INMOBILIARIA,https://e.nexoinmobiliario.pe/customers/tale-inmobiliaria/logo-322-20231027061807.jpg,TORRE PAINO,En Construcción,322000,"Avenida Aramburú 668, Surquillo",https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2785-torre-paino-surquillo-lima-lima-tale-inmobiliaria,https://e.nexoinmobiliario.pe/customers/tale-inmobiliaria/2785-torre-paino/departamentos-surquillo-6564d9d4e2e1c_xm.jpg,Surquillo,150141
VITAIN,https://e.nexoinmobiliario.pe/customers/gerencia-de-proyectos-lopez-s-a-c/logo-117-20231027061800.jpg,Edificio Nitoa 5,En Construcción,534000,Calle Las Gaviotas 173,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2803-edificio-nitoa-5-surquillo-lima-lima-vitain,https://e.nexoinmobiliario.pe/customers/gerencia-de-proyectos-lopez-s-a-c/2803-edificio-nitoa-5/departamentos-surquillo-65a7016773c38_xm.jpg,Surquillo,150141
OLED INMOBILIARIA,https://e.nexoinmobiliario.pe/customers/oled-inmobiliaria/logo-354-20231027061808.jpg,Residencial Halcones III,En Construcción,458000,Calle Los Halcones #304,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2868-residencial-halcones-iii-surquillo-lima-lima-oled-inmobiliaria,https://e.nexoinmobiliario.pe/customers/oled-inmobiliaria/2868-residencial-halcones-iii/departamentos-surquillo-673b5a18a8fce_xm.jpg,Surquillo,150141
MAHPSA  CORPORACION INMOBILIARIA,https://e.nexoinmobiliario.pe/customers/mahpsa-corporacion-inmobiliaria-sac/logo-496-20231027061815.jpg,Look Surquillo,Entrega Inmediata,269000,Av. Mariscal Cáceres 621,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-2964-look-surquillo-surquillo-lima-lima-mahpsa--corporacion-inmobiliaria,https://e.nexoinmobiliario.pe/customers/mahpsa-corporacion-inmobiliaria-sac/2964-look-surquillo/departamentos-surquillo-6491fef5b5b6a_xm.jpg,Surquillo,150141
GRUPO CYGNUS,https://e.nexoinmobiliario.pe/customers/constructora-cygnus-s-a-c/logo-31-20241216094220.jpg,Edificio Unique,En Planos,381000,juan bielovucic 267 surquillo,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3003-edificio-unique-surquillo-lima-lima-grupo-cygnus,https://e.nexoinmobiliario.pe/customers/constructora-cygnus-s-a-c/3003-edificio-unique/departamentos-surquillo-675ca65271456_xm.jpg,Surquillo,150141
GHS CONSTRUCTORA ,https://e.nexoinmobiliario.pe/customers/ghs-constructora/logo-504-20231027061816.jpg,CENTRIC,En Construcción,372000,CALLE LOS PAUJILES 181-183,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3068-centric-surquillo-lima-lima-ghs-constructora ,https://e.nexoinmobiliario.pe/customers/ghs-constructora/3068-centric/departamentos-surquillo-672a8bbbd8e8f_xm.jpg,Surquillo,150141
VIENNA GRUPO INMOBILIARIO,https://e.nexoinmobiliario.pe/customers/vienna-constructores-sa/logo-209-20231027061803.jpg,Residencial Sukha,En Planos,255900,Av. Tomás Marsano 2293 ,https://nexoinmobiliario.pe/proyecto/venta-de-departamento-3241-residencial-sukha-surquillo-lima-lima-vienna-grupo-inmobiliario,https://e.nexoinmobiliario.pe/customers/vienna-constructores-sa/3241-residencial-sukha/departamentos-surquillo-675c3be365602_xm.jpg,Surquillo,150141
