inmobiliaria_nombre,proyecto_nombre,proyecto_etapa,proyecto_direccion,proyecto_distrito,ubigeo_id,latitude,longitude,hospital,supermarket,transit_station,school,university,bank,restaurant,fecha,proyecto_tipo,proyecto_medidas,proyecto_dormitorios,dep_disponibilidad,dep_piso,dep_dormitorios,dep_area,dep_modelo,dep_precio
VIVANS INMOBILIARIA,Próximo,En Planos,"Calle Antibes 125, cruce con Los Jilgueros, La Molina",La Molina,150114,-12.0712166,-76.953579,6,6,6,6,6,6,6,"31 de Julio, 2025",Departamento,67.22 a 134.05 m2,3 a 3 dormitorios,1 unidad disponible,4,3 dorm.,67.22 m2,TIPO E,530500
QOLONO INMOBILIARIA,Lagunas 265,En Planos,Jr. El Mástil 265 La Molina,La Molina,150114,-12.0849471,-76.9217009,0,0,0,0,0,0,0,"30 de Septiembre, 2026",Departamento,150.80 a 288.75 m2,3 a 3 dormitorios,1 unidad disponible,,3 dorm.,288.75 m2,S01,448291
QOLONO INMOBILIARIA,Lagunas 265,En Planos,Jr. El Mástil 265 La Molina,La Molina,150114,-12.0849471,-76.9217009,0,0,0,0,0,0,0,"30 de Septiembre, 2026",Departamento,150.80 a 288.75 m2,3 a 3 dormitorios,1 unidad disponible,,3 dorm.,287.05 m2,S02,445028
QOLONO INMOBILIARIA,Lagunas 265,En Planos,Jr. El Mástil 265 La Molina,La Molina,150114,-12.0849471,-76.9217009,0,0,0,0,0,0,0,"30 de Septiembre, 2026",Departamento,150.80 a 288.75 m2,3 a 3 dormitorios,1 unidad disponible,1,3 dorm.,187.59 m2,TIPO101,365000
QOLONO INMOBILIARIA,Lagunas 265,En Planos,Jr. El Mástil 265 La Molina,La Molina,150114,-12.0849471,-76.9217009,0,0,0,0,0,0,0,"30 de Septiembre, 2026",Departamento,150.80 a 288.75 m2,3 a 3 dormitorios,1 unidad disponible,1,3 dorm.,188.91 m2,TIPO104,365000
QOLONO INMOBILIARIA,Lagunas 265,En Planos,Jr. El Mástil 265 La Molina,La Molina,150114,-12.0849471,-76.9217009,0,0,0,0,0,0,0,"30 de Septiembre, 2026",Departamento,150.80 a 288.75 m2,3 a 3 dormitorios,1 unidad disponible,1,3 dorm.,220.31 m2,TIPO105,386171
QOLONO INMOBILIARIA,Lagunas 265,En Planos,Jr. El Mástil 265 La Molina,La Molina,150114,-12.0849471,-76.9217009,0,0,0,0,0,0,0,"30 de Septiembre, 2026",Departamento,150.80 a 288.75 m2,3 a 3 dormitorios,1 unidad disponible,2,3 dorm.,150.88 m2,TIPO201,332759
QOLONO INMOBILIARIA,Lagunas 265,En Planos,Jr. El Mástil 265 La Molina,La Molina,150114,-12.0849471,-76.9217009,0,0,0,0,0,0,0,"30 de Septiembre, 2026",Departamento,150.80 a 288.75 m2,3 a 3 dormitorios,1 unidad disponible,2,3 dorm.,150.88 m2,TIPO202,328173
QOLONO INMOBILIARIA,Lagunas 265,En Planos,Jr. El Mástil 265 La Molina,La Molina,150114,-12.0849471,-76.9217009,0,0,0,0,0,0,0,"30 de Septiembre, 2026",Departamento,150.80 a 288.75 m2,3 a 3 dormitorios,1 unidad disponible,2,3 dorm.,150.81 m2,TIPO203,328192
QOLONO INMOBILIARIA,Lagunas 265,En Planos,Jr. El Mástil 265 La Molina,La Molina,150114,-12.0849471,-76.9217009,0,0,0,0,0,0,0,"30 de Septiembre, 2026",Departamento,150.80 a 288.75 m2,3 a 3 dormitorios,1 unidad disponible,2,3 dorm.,150.81 m2,TIPO204,327756
QOLONO INMOBILIARIA,Lagunas 265,En Planos,Jr. El Mástil 265 La Molina,La Molina,150114,-12.0849471,-76.9217009,0,0,0,0,0,0,0,"30 de Septiembre, 2026",Departamento,150.80 a 288.75 m2,3 a 3 dormitorios,1 unidad disponible,2,3 dorm.,150.80 m2,TIPO205,327756
QOLONO INMOBILIARIA,Lagunas 265,En Planos,Jr. El Mástil 265 La Molina,La Molina,150114,-12.0849471,-76.9217009,0,0,0,0,0,0,0,"30 de Septiembre, 2026",Departamento,150.80 a 288.75 m2,3 a 3 dormitorios,1 unidad disponible,2,3 dorm.,150.97 m2,TIPO206,332938
QOLONO INMOBILIARIA,Lagunas 265,En Planos,Jr. El Mástil 265 La Molina,La Molina,150114,-12.0849471,-76.9217009,0,0,0,0,0,0,0,"30 de Septiembre, 2026",Departamento,150.80 a 288.75 m2,3 a 3 dormitorios,1 unidad disponible,3,3 dorm.,150.88 m2,TIPO301,335107
QOLONO INMOBILIARIA,Lagunas 265,En Planos,Jr. El Mástil 265 La Molina,La Molina,150114,-12.0849471,-76.9217009,0,0,0,0,0,0,0,"30 de Septiembre, 2026",Departamento,150.80 a 288.75 m2,3 a 3 dormitorios,1 unidad disponible,3,3 dorm.,150.80 m2,TIPO302,331756
QOLONO INMOBILIARIA,Lagunas 265,En Planos,Jr. El Mástil 265 La Molina,La Molina,150114,-12.0849471,-76.9217009,0,0,0,0,0,0,0,"30 de Septiembre, 2026",Departamento,150.80 a 288.75 m2,3 a 3 dormitorios,1 unidad disponible,3,3 dorm.,150.81 m2,TIPO303,331776
QOLONO INMOBILIARIA,Lagunas 265,En Planos,Jr. El Mástil 265 La Molina,La Molina,150114,-12.0849471,-76.9217009,0,0,0,0,0,0,0,"30 de Septiembre, 2026",Departamento,150.80 a 288.75 m2,3 a 3 dormitorios,1 unidad disponible,3,3 dorm.,150.81 m2,TIPO304,331776
QOLONO INMOBILIARIA,Lagunas 265,En Planos,Jr. El Mástil 265 La Molina,La Molina,150114,-12.0849471,-76.9217009,0,0,0,0,0,0,0,"30 de Septiembre, 2026",Departamento,150.80 a 288.75 m2,3 a 3 dormitorios,1 unidad disponible,3,3 dorm.,150.80 m2,TIPO305,331756
QOLONO INMOBILIARIA,Lagunas 265,En Planos,Jr. El Mástil 265 La Molina,La Molina,150114,-12.0849471,-76.9217009,0,0,0,0,0,0,0,"30 de Septiembre, 2026",Departamento,150.80 a 288.75 m2,3 a 3 dormitorios,1 unidad disponible,3,3 dorm.,150.97 m2,TIPO306,335297
SENDA,AUDACITY,Entrega Inmediata,Javier Prado Este No. 1501,La Victoria,150115,-12.0888479,-77.0110117,20,20,20,20,20,20,20,"31 de Mayo, 2023",Departamento,37.63 a 87.03 m2,1 a 3 dormitorios,1 unidad disponible,3,1 dorm.,46.28 m2,TIPO 2,371900
SENDA,AUDACITY,Entrega Inmediata,Javier Prado Este No. 1501,La Victoria,150115,-12.0888479,-77.0110117,20,20,20,20,20,20,20,"31 de Mayo, 2023",Departamento,37.63 a 87.03 m2,1 a 3 dormitorios,1 unidad disponible,2,1 dorm.,37.63 m2,TIPO 3,325500
SENDA,AUDACITY,Entrega Inmediata,Javier Prado Este No. 1501,La Victoria,150115,-12.0888479,-77.0110117,20,20,20,20,20,20,20,"31 de Mayo, 2023",Departamento,37.63 a 87.03 m2,1 a 3 dormitorios,4 unidades disponibles,"2, 3, 16, 27",3 dorm.,78.56 m2,TIPO 7,620300
SENDA,AUDACITY,Entrega Inmediata,Javier Prado Este No. 1501,La Victoria,150115,-12.0888479,-77.0110117,20,20,20,20,20,20,20,"31 de Mayo, 2023",Departamento,37.63 a 87.03 m2,1 a 3 dormitorios,3 unidades disponibles,"3, 30, 31",2 dorm.,57.54 m2,TIPO 4,498700
SENDA,AUDACITY,Entrega Inmediata,Javier Prado Este No. 1501,La Victoria,150115,-12.0888479,-77.0110117,20,20,20,20,20,20,20,"31 de Mayo, 2023",Departamento,37.63 a 87.03 m2,1 a 3 dormitorios,2 unidades disponibles,3 y 6,3 dorm.,77.34 m2,TIPO 5,620300
SENDA,AUDACITY,Entrega Inmediata,Javier Prado Este No. 1501,La Victoria,150115,-12.0888479,-77.0110117,20,20,20,20,20,20,20,"31 de Mayo, 2023",Departamento,37.63 a 87.03 m2,1 a 3 dormitorios,3 unidades disponibles,"22, 29, 36",2 dorm.,63.42 m2,TIPO 8,492600
PAZ,Escala,Entrega Inmediata,Avenida Galvez Barrenechea 200,La Victoria,150115,-12.0886596,-77.0143181,20,20,20,20,20,20,20,"30 de Noviembre, 2023",Departamento,53.16 a 75.63 m2,1 a 2 dormitorios,4 unidades disponibles,"2, 9, 16, 23",2 dorm.,68.21 m2,1,521906
PAZ,Escala,Entrega Inmediata,Avenida Galvez Barrenechea 200,La Victoria,150115,-12.0886596,-77.0143181,20,20,20,20,20,20,20,"30 de Noviembre, 2023",Departamento,53.16 a 75.63 m2,1 a 2 dormitorios,3 unidades disponibles,"3, 5, 24",1 dorm.,57.54 m2,2,433519
PAZ,Escala,Entrega Inmediata,Avenida Galvez Barrenechea 200,La Victoria,150115,-12.0886596,-77.0143181,20,20,20,20,20,20,20,"30 de Noviembre, 2023",Departamento,53.16 a 75.63 m2,1 a 2 dormitorios,1 unidad disponible,26,2 dorm.,66.24 m2,8,445556
PAZ,Escala,Entrega Inmediata,Avenida Galvez Barrenechea 200,La Victoria,150115,-12.0886596,-77.0143181,20,20,20,20,20,20,20,"30 de Noviembre, 2023",Departamento,53.16 a 75.63 m2,1 a 2 dormitorios,4 unidades disponibles,"2, 5, 11, 21",2 dorm.,73.22 m2,4,506778
PAZ,Escala,Entrega Inmediata,Avenida Galvez Barrenechea 200,La Victoria,150115,-12.0886596,-77.0143181,20,20,20,20,20,20,20,"30 de Noviembre, 2023",Departamento,53.16 a 75.63 m2,1 a 2 dormitorios,4 unidades disponibles,"4, 23, 24, 27",2 dorm.,72.97 m2,9,479340
PAZ,Escala,Entrega Inmediata,Avenida Galvez Barrenechea 200,La Victoria,150115,-12.0886596,-77.0143181,20,20,20,20,20,20,20,"30 de Noviembre, 2023",Departamento,53.16 a 75.63 m2,1 a 2 dormitorios,2 unidades disponibles,20 y 22,2 dorm.,75.07 m2,5,494873
PAZ,Escala,Entrega Inmediata,Avenida Galvez Barrenechea 200,La Victoria,150115,-12.0886596,-77.0143181,20,20,20,20,20,20,20,"30 de Noviembre, 2023",Departamento,53.16 a 75.63 m2,1 a 2 dormitorios,2 unidades disponibles,23 y 24,2 dorm.,59.09 m2,6,410274
PAZ,Escala,Entrega Inmediata,Avenida Galvez Barrenechea 200,La Victoria,150115,-12.0886596,-77.0143181,20,20,20,20,20,20,20,"30 de Noviembre, 2023",Departamento,53.16 a 75.63 m2,1 a 2 dormitorios,3 unidades disponibles,"26, 27, 29",2 dorm.,53.16 m2,16,419081
URBANA PERÚ,Hope,Entrega Inmediata,A.V Canada 1075,La Victoria,150115,-12.0827209,-77.0148164,7,7,7,7,7,7,7,"29 de Febrero, 2024",Departamento,53.67 a 71.23 m2,2 a 3 dormitorios,9 unidades disponibles,Entre 5 al 19,2 dorm.,59.03 m2,X01,396486
URBANA PERÚ,Hope,Entrega Inmediata,A.V Canada 1075,La Victoria,150115,-12.0827209,-77.0148164,7,7,7,7,7,7,7,"29 de Febrero, 2024",Departamento,53.67 a 71.23 m2,2 a 3 dormitorios,1 unidad disponible,15,3 dorm.,71.23 m2,X02,526833
URBANA PERÚ,Hope,Entrega Inmediata,A.V Canada 1075,La Victoria,150115,-12.0827209,-77.0148164,7,7,7,7,7,7,7,"29 de Febrero, 2024",Departamento,53.67 a 71.23 m2,2 a 3 dormitorios,5 unidades disponibles,"10, 11, 13, 14, 15",2 dorm.,58.30 m2,X04,391583
URBANA PERÚ,Hope,Entrega Inmediata,A.V Canada 1075,La Victoria,150115,-12.0827209,-77.0148164,7,7,7,7,7,7,7,"29 de Febrero, 2024",Departamento,53.67 a 71.23 m2,2 a 3 dormitorios,2 unidades disponibles,12 y 18,2 dorm.,53.67 m2,X05,349000
GRUPO LAR,Elant Fase 2,Entrega Inmediata,"Av. Canadá 185, La Victoria",La Victoria,150115,-12.0820832,-77.025835,3,3,3,3,3,3,3,"31 de Diciembre, 2024",Departamento,34.70 a 113.59 m2,1 a 3 dormitorios,4 unidades disponibles,"2, 3, 4, 5",1 dorm.,34.70 m2,Modelo 1 - Fase 2 (B-01),311489
GRUPO LAR,Elant Fase 2,Entrega Inmediata,"Av. Canadá 185, La Victoria",La Victoria,150115,-12.0820832,-77.025835,3,3,3,3,3,3,3,"31 de Diciembre, 2024",Departamento,34.70 a 113.59 m2,1 a 3 dormitorios,14 unidades disponibles,Entre 2 al 24,3 dorm.,61.55 m2,Modelo 2 - Fase 2 (B-02),465161
GRUPO LAR,Elant Fase 2,Entrega Inmediata,"Av. Canadá 185, La Victoria",La Victoria,150115,-12.0820832,-77.025835,3,3,3,3,3,3,3,"31 de Diciembre, 2024",Departamento,34.70 a 113.59 m2,1 a 3 dormitorios,1 unidad disponible,1,3 dorm.,113.59 m2,Modelo 3 - Fase 2 (B-03),592340
GRUPO LAR,Elant Fase 2,Entrega Inmediata,"Av. Canadá 185, La Victoria",La Victoria,150115,-12.0820832,-77.025835,3,3,3,3,3,3,3,"31 de Diciembre, 2024",Departamento,34.70 a 113.59 m2,1 a 3 dormitorios,12 unidades disponibles,Entre 4 al 28,3 dorm.,69.20 m2,Modelo 4 - Fase 2 (B-04),459574
GRUPO LAR,Elant Fase 2,Entrega Inmediata,"Av. Canadá 185, La Victoria",La Victoria,150115,-12.0820832,-77.025835,3,3,3,3,3,3,3,"31 de Diciembre, 2024",Departamento,34.70 a 113.59 m2,1 a 3 dormitorios,7 unidades disponibles,Entre 14 al 26,3 dorm.,68.45 m2,Modelo 5 - Fase 2 (B-05),441191
PAZ,Residencial Real,Entrega Inmediata,Av. Paseo de la República 1233,La Victoria,150115,-12.0729018,-77.0302431,2,2,2,2,2,2,2,"30 de Junio, 2024",Departamento,34.09 a 72.08 m2,1 a 2 dormitorios,1 unidad disponible,4,2 dorm.,71.10 m2,1,363712
PAZ,Residencial Real,Entrega Inmediata,Av. Paseo de la República 1233,La Victoria,150115,-12.0729018,-77.0302431,2,2,2,2,2,2,2,"30 de Junio, 2024",Departamento,34.09 a 72.08 m2,1 a 2 dormitorios,1 unidad disponible,20,1 dorm.,34.09 m2,3,241997
PAZ,Residencial Real,Entrega Inmediata,Av. Paseo de la República 1233,La Victoria,150115,-12.0729018,-77.0302431,2,2,2,2,2,2,2,"30 de Junio, 2024",Departamento,34.09 a 72.08 m2,1 a 2 dormitorios,4 unidades disponibles,"7, 9, 10, 13",2 dorm.,65.52 m2,4,372116
PAZ,Residencial Real,Entrega Inmediata,Av. Paseo de la República 1233,La Victoria,150115,-12.0729018,-77.0302431,2,2,2,2,2,2,2,"30 de Junio, 2024",Departamento,34.09 a 72.08 m2,1 a 2 dormitorios,3 unidades disponibles,"3, 4, 6",2 dorm.,65.86 m2,5,373955
PAZ,Residencial Real,Entrega Inmediata,Av. Paseo de la República 1233,La Victoria,150115,-12.0729018,-77.0302431,2,2,2,2,2,2,2,"30 de Junio, 2024",Departamento,34.09 a 72.08 m2,1 a 2 dormitorios,2 unidades disponibles,11 y 13,2 dorm.,53.72 m2,6,312014
PAZ,Residencial Real,Entrega Inmediata,Av. Paseo de la República 1233,La Victoria,150115,-12.0729018,-77.0302431,2,2,2,2,2,2,2,"30 de Junio, 2024",Departamento,34.09 a 72.08 m2,1 a 2 dormitorios,4 unidades disponibles,"14, 16, 17, 18",2 dorm.,52.74 m2,7,303177
PAZ,Residencial Real,Entrega Inmediata,Av. Paseo de la República 1233,La Victoria,150115,-12.0729018,-77.0302431,2,2,2,2,2,2,2,"30 de Junio, 2024",Departamento,34.09 a 72.08 m2,1 a 2 dormitorios,3 unidades disponibles,"3, 5, 6",2 dorm.,72.08 m2,8A,403914
PAZ,Residencial Real,Entrega Inmediata,Av. Paseo de la República 1233,La Victoria,150115,-12.0729018,-77.0302431,2,2,2,2,2,2,2,"30 de Junio, 2024",Departamento,34.09 a 72.08 m2,1 a 2 dormitorios,4 unidades disponibles,"5, 6, 14, 15",2 dorm.,67.54 m2,2,376648
PAZ,Residencial Real,Entrega Inmediata,Av. Paseo de la República 1233,La Victoria,150115,-12.0729018,-77.0302431,2,2,2,2,2,2,2,"30 de Junio, 2024",Departamento,34.09 a 72.08 m2,1 a 2 dormitorios,1 unidad disponible,11,2 dorm.,71.73 m2,8B,393412
URBANA PERÚ,TEMPO 2,Entrega Inmediata,Av. Paseo de la República 2099 – Santa Catalina,La Victoria,150115,-12.0831719,-77.0257892,6,6,6,6,6,6,6,"30 de Octubre, 2024",Departamento,44.60 a 74.35 m2,1 a 2 dormitorios,3 unidades disponibles,"15, 16, 21",2 dorm.,74.35 m2,TIPO X07,563014
URBANA PERÚ,TEMPO 2,Entrega Inmediata,Av. Paseo de la República 2099 – Santa Catalina,La Victoria,150115,-12.0831719,-77.0257892,6,6,6,6,6,6,6,"30 de Octubre, 2024",Departamento,44.60 a 74.35 m2,1 a 2 dormitorios,2 unidades disponibles,20 y 24,2 dorm.,59.96 m2,TIPO X08-A,476530
URBANA PERÚ,TEMPO 2,Entrega Inmediata,Av. Paseo de la República 2099 – Santa Catalina,La Victoria,150115,-12.0831719,-77.0257892,6,6,6,6,6,6,6,"30 de Octubre, 2024",Departamento,44.60 a 74.35 m2,1 a 2 dormitorios,3 unidades disponibles,"20, 22, 24",2 dorm.,59.14 m2,TIPO X10-A,469772
URBANA PERÚ,TEMPO 2,Entrega Inmediata,Av. Paseo de la República 2099 – Santa Catalina,La Victoria,150115,-12.0831719,-77.0257892,6,6,6,6,6,6,6,"30 de Octubre, 2024",Departamento,44.60 a 74.35 m2,1 a 2 dormitorios,12 unidades disponibles,Entre 3 al 25,2 dorm.,74.35 m2,TIPO X11,516667
URBANA PERÚ,TEMPO 2,Entrega Inmediata,Av. Paseo de la República 2099 – Santa Catalina,La Victoria,150115,-12.0831719,-77.0257892,6,6,6,6,6,6,6,"30 de Octubre, 2024",Departamento,44.60 a 74.35 m2,1 a 2 dormitorios,2 unidades disponibles,19 y 25,2 dorm.,59.14 m2,TIPO X08-B,469772
URBANA PERÚ,TEMPO 2,Entrega Inmediata,Av. Paseo de la República 2099 – Santa Catalina,La Victoria,150115,-12.0831719,-77.0257892,6,6,6,6,6,6,6,"30 de Octubre, 2024",Departamento,44.60 a 74.35 m2,1 a 2 dormitorios,1 unidad disponible,13,1 dorm.,44.60 m2,TIPO X09-B,372000
URBANA PERÚ,TEMPO 2,Entrega Inmediata,Av. Paseo de la República 2099 – Santa Catalina,La Victoria,150115,-12.0831719,-77.0257892,6,6,6,6,6,6,6,"30 de Octubre, 2024",Departamento,44.60 a 74.35 m2,1 a 2 dormitorios,7 unidades disponibles,Entre 13 al 25,2 dorm.,59.97 m2,TIPO X10-B,456969
GRUPO SOL,GREEN VIEW,Entrega Inmediata,Jr. Luis espejo 1053,La Victoria,150115,-12.0834421,-77.0152325,9,9,9,9,9,9,9,"31 de Mayo, 2023",Departamento,163.50 a 163.50 m2,3 a 3 dormitorios,1 unidad disponible,8,3 dorm.,163.50 m2,803,1059000
PISONAY INMOBILIARIA,STRONG,Entrega Inmediata,Enrique leon garcia 295,La Victoria,150115,-12.0839888,-77.021767,3,3,3,3,3,3,3,"31 de Mayo, 2024",Departamento,64.38 a 97.27 m2,2 a 3 dormitorios,1 unidad disponible,1,2 dorm.,72.32 m2,S3,490000
PISONAY INMOBILIARIA,STRONG,Entrega Inmediata,Enrique leon garcia 295,La Victoria,150115,-12.0839888,-77.021767,3,3,3,3,3,3,3,"31 de Mayo, 2024",Departamento,64.38 a 97.27 m2,2 a 3 dormitorios,1 unidad disponible,2,3 dorm.,74.00 m2,T3A,498000
HPC INMOBILIARIA,ON APARTMENTS - Etapa 2,Entrega Inmediata,Av. Paseo de la República N° 1453 - 1459 Esq. Los Topacios,La Victoria,150115,-12.0780787,-77.0277869,5,5,5,5,5,5,5,"30 de Noviembre, 2023",Departamento,68.07 a 68.07 m2,3 a 3 dormitorios,1 unidad disponible,16,3 dorm.,68.07 m2,Tipo 10,398282
STELLA INMOBILIARIA,ALDANA BELLA,Entrega Inmediata,AV LUIS ALDANA 255-257,La Victoria,150115,-12.0863503,-77.0103268,19,19,19,19,19,19,19,"31 de Agosto, 2024",Departamento,48.33 a 72.39 m2,1 a 2 dormitorios,1 unidad disponible,1,2 dorm.,48.33 m2,Tipo A,390507
STELLA INMOBILIARIA,ALDANA BELLA,Entrega Inmediata,AV LUIS ALDANA 255-257,La Victoria,150115,-12.0863503,-77.0103268,19,19,19,19,19,19,19,"31 de Agosto, 2024",Departamento,48.33 a 72.39 m2,1 a 2 dormitorios,1 unidad disponible,2,2 dorm.,49.65 m2,Tipo 4,381500
ARTECO,Midtown,Entrega Inmediata,"Luis Saenz 190, La Victoria 15034",La Victoria,150115,-12.0802505,-77.0572733,13,13,13,13,13,13,13,"31 de Diciembre, 2024",Departamento,58.13 a 68.21 m2,2 a 3 dormitorios,2 unidades disponibles,8 y 12,3 dorm.,67.56 m2,TIPO 7,499000
ARTECO,Midtown,Entrega Inmediata,"Luis Saenz 190, La Victoria 15034",La Victoria,150115,-12.0802505,-77.0572733,13,13,13,13,13,13,13,"31 de Diciembre, 2024",Departamento,58.13 a 68.21 m2,2 a 3 dormitorios,1 unidad disponible,13,3 dorm.,68.21 m2,TIPO 6,558000
ARTECO,Midtown,Entrega Inmediata,"Luis Saenz 190, La Victoria 15034",La Victoria,150115,-12.0802505,-77.0572733,13,13,13,13,13,13,13,"31 de Diciembre, 2024",Departamento,58.13 a 68.21 m2,2 a 3 dormitorios,1 unidad disponible,14,3 dorm.,63.91 m2,TIPO 4,522000
ARTECO,Midtown,Entrega Inmediata,"Luis Saenz 190, La Victoria 15034",La Victoria,150115,-12.0802505,-77.0572733,13,13,13,13,13,13,13,"31 de Diciembre, 2024",Departamento,58.13 a 68.21 m2,2 a 3 dormitorios,2 unidades disponibles,2 y 5,2 dorm.,58.13 m2,TIPO 1,442000
RUMI GRUPO INMOBILIARIO,PIETRA DI PRADO,Entrega Inmediata,Av. Javier Prado Este 1095,La Victoria,150115,-12.090127,-77.0174066,20,20,20,20,20,20,20,"31 de Diciembre, 2024",Departamento,44.95 a 83.77 m2,1 a 3 dormitorios,2 unidades disponibles,8 y 12,2 dorm.,69.22 m2,A,455277
RUMI GRUPO INMOBILIARIO,PIETRA DI PRADO,Entrega Inmediata,Av. Javier Prado Este 1095,La Victoria,150115,-12.090127,-77.0174066,20,20,20,20,20,20,20,"31 de Diciembre, 2024",Departamento,44.95 a 83.77 m2,1 a 3 dormitorios,2 unidades disponibles,3 y 4,1 dorm.,44.95 m2,B,350935
RUMI GRUPO INMOBILIARIO,PIETRA DI PRADO,Entrega Inmediata,Av. Javier Prado Este 1095,La Victoria,150115,-12.090127,-77.0174066,20,20,20,20,20,20,20,"31 de Diciembre, 2024",Departamento,44.95 a 83.77 m2,1 a 3 dormitorios,4 unidades disponibles,"19, 25, 27, 29",3 dorm.,83.77 m2,C,552064
RUMI GRUPO INMOBILIARIO,PIETRA DI PRADO,Entrega Inmediata,Av. Javier Prado Este 1095,La Victoria,150115,-12.090127,-77.0174066,20,20,20,20,20,20,20,"31 de Diciembre, 2024",Departamento,44.95 a 83.77 m2,1 a 3 dormitorios,5 unidades disponibles,"22, 25, 26, 27, 28",3 dorm.,80.00 m2,D,520602
RUMI GRUPO INMOBILIARIO,PIETRA DI PRADO,Entrega Inmediata,Av. Javier Prado Este 1095,La Victoria,150115,-12.090127,-77.0174066,20,20,20,20,20,20,20,"31 de Diciembre, 2024",Departamento,44.95 a 83.77 m2,1 a 3 dormitorios,5 unidades disponibles,"23, 25, 26, 27, 28",2 dorm.,62.14 m2,F,414296
ABRIL GRUPO INMOBILIARIO,Sauco,En Construcción,Av. Javier Prado Este 1091,La Victoria,150115,-12.0899495,-77.0197651,20,20,20,20,20,20,20,"30 de Junio, 2025",Departamento,68.75 a 91.29 m2,2 a 3 dormitorios,1 unidad disponible,1,2 dorm.,79.59 m2,SAU-B-105,451993
ABRIL GRUPO INMOBILIARIO,Sauco,En Construcción,Av. Javier Prado Este 1091,La Victoria,150115,-12.0899495,-77.0197651,20,20,20,20,20,20,20,"30 de Junio, 2025",Departamento,68.75 a 91.29 m2,2 a 3 dormitorios,15 unidades disponibles,Entre 16 al 33,3 dorm.,71.07 m2,"SAU-B-207, 308 al 2808,2907 al 3307",434500
ABRIL GRUPO INMOBILIARIO,Sauco,En Construcción,Av. Javier Prado Este 1091,La Victoria,150115,-12.0899495,-77.0197651,20,20,20,20,20,20,20,"30 de Junio, 2025",Departamento,68.75 a 91.29 m2,2 a 3 dormitorios,1 unidad disponible,3,3 dorm.,91.29 m2,SAU-B-301,615091
ABRIL GRUPO INMOBILIARIO,Sauco,En Construcción,Av. Javier Prado Este 1091,La Victoria,150115,-12.0899495,-77.0197651,20,20,20,20,20,20,20,"30 de Junio, 2025",Departamento,68.75 a 91.29 m2,2 a 3 dormitorios,4 unidades disponibles,"4, 12, 24, 30",3 dorm.,90.07 m2,"SAU-B-401,601,1201,1801,2401,3001",602186
ABRIL GRUPO INMOBILIARIO,Sauco,En Construcción,Av. Javier Prado Este 1091,La Victoria,150115,-12.0899495,-77.0197651,20,20,20,20,20,20,20,"30 de Junio, 2025",Departamento,68.75 a 91.29 m2,2 a 3 dormitorios,6 unidades disponibles,Entre 10 al 28,3 dorm.,71.45 m2,"SAU-B-404,604,1004,1204,1604,1804,2204,2404,2804",481414
ABRIL GRUPO INMOBILIARIO,Sauco,En Construcción,Av. Javier Prado Este 1091,La Victoria,150115,-12.0899495,-77.0197651,20,20,20,20,20,20,20,"30 de Junio, 2025",Departamento,68.75 a 91.29 m2,2 a 3 dormitorios,3 unidades disponibles,"5, 11, 17",3 dorm.,90.19 m2,"SAU-B-501,1101,1701,2301,2901",596558
ABRIL GRUPO INMOBILIARIO,Sauco,En Construcción,Av. Javier Prado Este 1091,La Victoria,150115,-12.0899495,-77.0197651,20,20,20,20,20,20,20,"30 de Junio, 2025",Departamento,68.75 a 91.29 m2,2 a 3 dormitorios,4 unidades disponibles,"11, 13, 29, 31",3 dorm.,71.43 m2,"SAU-B-504,704,1104,1304,1704,1904,2304,2504,2904,3",481414
ABRIL GRUPO INMOBILIARIO,Sauco,En Construcción,Av. Javier Prado Este 1091,La Victoria,150115,-12.0899495,-77.0197651,20,20,20,20,20,20,20,"30 de Junio, 2025",Departamento,68.75 a 91.29 m2,2 a 3 dormitorios,2 unidades disponibles,7 y 25,3 dorm.,90.19 m2,"SAU-B-701,1301,1901,2501",602186
ABRIL GRUPO INMOBILIARIO,Sauco,En Construcción,Av. Javier Prado Este 1091,La Victoria,150115,-12.0899495,-77.0197651,20,20,20,20,20,20,20,"30 de Junio, 2025",Departamento,68.75 a 91.29 m2,2 a 3 dormitorios,3 unidades disponibles,"8, 14, 26",3 dorm.,90.21 m2,"SAU-B-801,1401,2001,2601",596558
ABRIL GRUPO INMOBILIARIO,Sauco,En Construcción,Av. Javier Prado Este 1091,La Victoria,150115,-12.0899495,-77.0197651,20,20,20,20,20,20,20,"30 de Junio, 2025",Departamento,68.75 a 91.29 m2,2 a 3 dormitorios,3 unidades disponibles,"8, 26, 32",3 dorm.,71.45 m2,"SAU-B-804,1404,2004,2604,3204",485871
ABRIL GRUPO INMOBILIARIO,Sauco,En Construcción,Av. Javier Prado Este 1091,La Victoria,150115,-12.0899495,-77.0197651,20,20,20,20,20,20,20,"30 de Junio, 2025",Departamento,68.75 a 91.29 m2,2 a 3 dormitorios,4 unidades disponibles,"9, 15, 21, 27",3 dorm.,89.91 m2,"SAU-B-901,1501,2101,2701",596558
ABRIL GRUPO INMOBILIARIO,Sauco,En Construcción,Av. Javier Prado Este 1091,La Victoria,150115,-12.0899495,-77.0197651,20,20,20,20,20,20,20,"30 de Junio, 2025",Departamento,68.75 a 91.29 m2,2 a 3 dormitorios,3 unidades disponibles,"9, 15, 33",3 dorm.,71.28 m2,"SAU-B-904,1504,2104,2704,3304",481414
